
 Lista de Imóveis da Caixa;;Data de geração:;08/01/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 1444404402219 ;MG ;BELO HORIZONTE ;NOSSA SENHORA DO ROSARIO ;RUA GLYCON TERRA PINTO, N. SN, QUARTEIRÃO Nº 7 ;127.772,93;203.000,00;37.06;Terreno, 0.00 de área total, 0.00 de área privativa, 264.27 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444404402219
 1444409912738 ;MG ;BELO HORIZONTE ;SAO JOAO BATISTA (VENDA NOVA) ;RUA SANTO ANTONIO, N. 800, Apto 101, BL 10 ;121.478,70;193.000,00;37.06;Apartamento, 80.87 de área total, 49.94 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444409912738
 10208103 ;MG ;BELO HORIZONTE ;CENTRO ;RUA CURITIBA, N. 786, SL 501 ;497.105,15;780.000,00;36.27;Sala, 0.00 de área total, 308.55 de área privativa, 0.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10208103
 1444402717654 ;MG ;BELO HORIZONTE ;JARDIM LEBLON ;RUA HUMBERTO DE CAMPOS, N. 721, CS 01 LT 11 QT 50 ;191.194,29;300.000,00;36.27;Casa, 95.55 de área total, 59.21 de área privativa, 360.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444402717654
 1444404796195 ;MG ;BELO HORIZONTE ;JARDIM LEBLON ;RUA FRANCA, N. 26, CS 05 LT 02 QUARTEIRAO 49 ;164.427,09;258.000,00;36.27;Casa, 66.50 de área total, 55.26 de área privativa, 360.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444404796195
 1444408303355 ;MG ;BELO HORIZONTE ;PARQUE SAO PEDRO (VENDA NOVA) ;RUA ROSA BARBOSA PINTO, N. 59, Apto 702, BL 01 ;154.532,84;242.475,08;36.27;Apartamento, 101.32 de área total, 59.98 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444408303355
 1444411207841 ;MG ;BELO HORIZONTE ;SION ;RUA BOLIVIA, N. 615, Apto 803, ;401.508,01;630.000,00;36.27;Apartamento, 157.82 de área total, 61.55 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444411207841
 1444421514860 ;MG ;BELO HORIZONTE ;GARCAS ;RUA HENRIQUE JOSE RIBEIRO, N. SN, LT 19 QUARTEIRAO 01 ;401.508,01;630.000,00;36.27;Terreno, 0.00 de área total, 0.00 de área privativa, 1104.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444421514860
 1444422263403 ;MG ;BELO HORIZONTE ;CAICARAS ;RUA SWAMY COELHO, N. 73, 73, QUARTEIRAO83 LT24 ;267.672,01;420.000,00;36.27;Terreno, 0.00 de área total, 0.00 de área privativa, 360.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444422263403
 1555522142910 ;MG ;BELO HORIZONTE ;VENDA NOVA ;AVENIDA VILARINHO, N. 1731, Apto 1004, BLOCO 02 ;173.986,80;273.000,00;36.27;Apartamento, 114.33 de área total, 67.28 de área privativa, 0.00 de área do terreno,  3 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555522142910
 1555523902950 ;MG ;BELO HORIZONTE ;PIRATININGA (VENDA NOVA) ;RUA ERVA MATE, N. 138, Apto 408, ;152.955,43;240.000,00;36.27;Apartamento, 75.20 de área total, 54.11 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555523902950
 1555525662671 ;MG ;BELO HORIZONTE ;SAO JOAO BATISTA (VENDA NOVA) ;RUA ANTONIO ORLINDO DE CASTRO, N. 441, Apto 503, TR 02 VG 35 ;188.007,72;295.000,00;36.27;Apartamento, 65.41 de área total, 48.16 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555525662671
 1555530310249 ;MG ;BELO HORIZONTE ;PLANALTO ;RUA FRANCISCO AUGUSTO ROCHA, N. 106, Apto 1004, 10°PAV QD 016 LT 017 QT 157 VG 175 ;178.448,00;280.000,00;36.27;Apartamento, 70.75 de área total, 50.42 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555530310249
