
 Lista de Imóveis da Caixa;;Data de geração:;08/01/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 8444416700978 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM SANTA LUCIA ;RUA BAURU, N. SN, Apto 101, LT 13  QD 30 ;40.229,85;144.000,00;72.07;Apartamento, 0.00 de área total, 65.14 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444416700978
 8444416766090 ;GO ;AGUAS LINDAS DE GOIAS ;MANSOES OLINDA ;RUA 14, N. SN, Apto 201, LT 26 QD A7 ;41.067,98;147.000,00;72.07;Apartamento, 0.00 de área total, 65.02 de área privativa, 0.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444416766090
 8444423622170 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 11 ;RUA RIO VERDE, N. SN, Apto 201, LOTE 23C QUADRA 93 CONJUNTO B SETOR 11 ;39.112,36;140.000,00;72.07;Apartamento, 0.00 de área total, 54.64 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423622170
 8444423600762 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 12 ;RUA 13 QD 58, N. SN, Apto 202, LT10B CJA ;46.968,00;166.000,00;71.71;Apartamento, 0.00 de área total, 58.66 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423600762
 8555520706059 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 12 ;RUA 35, N. SN, LT 01A12 QD 76 CONJ B SETOR 12 ;28.283,41;98.000,00;71.14;Casa, 0.00 de área total, 64.35 de área privativa, 112.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555520706059
 1444418641067 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM DA BARRAGEM V ;QUADRA 24, N. SN, Apto 101, LT 39 ;39.852,18;138.000,00;71.13;Apartamento, 0.00 de área total, 59.53 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444418641067
 8444418966711 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DAS AGUAS BONITAS I ;QUADRA 52 RUA 27, N. SN, Apto 201, LT 5 ;54.881,36;190.000,00;71.12;Apartamento, 0.00 de área total, 71.90 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444418966711
 8444429167505 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DAS AGUAS BONITAS I ETAPA B ;QUADRA 4, N. SN, Apto 1, LT 16-B ;30.558,29;102.000,00;70.05;Apartamento, 0.00 de área total, 46.75 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444429167505
 8444428449957 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM AMERICA IV ;QUADRA 105, N. SN, LT 26 RUA 34 ;37.573,11;125.000,00;69.95;Casa, 0.00 de área total, 59.81 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444428449957
 8555516710373 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM AMERICA IV ;RUA 35, N. SN, LT 14  QD 105 ;36.070,19;120.000,00;69.95;Casa, 0.00 de área total, 59.81 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555516710373
 8444414590440 ;GO ;AGUAS LINDAS DE GOIAS ;MANSOES OLINDA ;QUADRA A 11, N. SN, Apto 105, LT 20 QD A11 RUA 19 ;39.507,90;130.000,00;69.61;Apartamento, 0.00 de área total, 43.50 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444414590440
 8444415304688 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DAS AGUAS BONITAS I ;QUADRA 46, N. SN, Apto 203, RUA 10 LT 04 ;41.939,16;138.000,00;69.61;Apartamento, 0.00 de área total, 60.25 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444415304688
 8444419695100 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM S ;QUADRA 15, N. SN, Apto 201, BL B LT 12 QD 15 CONJ A SETOR 4 RUA RI ;40.419,62;133.000,00;69.61;Apartamento, 0.00 de área total, 56.12 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444419695100
 8444420295896 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM DOS PINHEIROS ;R Q QUADRA 7, N. SN, Apto 201, . ;41.635,25;137.000,00;69.61;Apartamento, 0.00 de área total, 61.57 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444420295896
 8444422308251 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 05 ;QUADRA 10, N. SN, Apto 104, LT 23B CJ B ST 05 RUA TIETE ;41.635,25;137.000,00;69.61;Apartamento, 0.00 de área total, 51.64 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444422308251
