
 Lista de Imóveis da Caixa;;Data de geração:;08/01/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 8444401212042 ;AL ;JUNQUEIRO ;Alto do Cruzeiro ; RUA JOÃO FRANCISCO DO NASCIMENTO, N. 274, QD M LT 20 ;68.787,97;120.000,00;42.68;Casa, 96.00 de área total, 96.00 de área privativa, 140.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444401212042
 10203395 ;AL ;MACEIO ;FAROL ;RUA PROFESSOR AURINO MACIEL, N. 119, SL 104 ;96.800,38;168.022,06;42.39;Sala, 0.00 de área total, 34.80 de área privativa, 0.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10203395
 10201540 ;AL ;MACEIO ;FAROL ;AVENIDA DOUTOR MANOEL MOREIRA E SILVA, N. 653 ;1.281.953,22;2.210.000,00;42.00;Casa, 0.00 de área total, 827.77 de área privativa, 647.52 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10201540
 8555517162647 ;AL ;MACEIO ;BENEDITO BENTES ;AVENIDA ANTONIO LISBOA DE AMORIM (ANT. EM PROJETO), N. 770, Apto 107, BL 10 ;81.964,82;140.000,00;41.46;Apartamento, 72.37 de área total, 56.65 de área privativa, 0.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555517162647
 8787703747650 ;AL ;MACEIO ;TABULEIRO DO MARTINS ; RUA GILBERTO VIEIRA LEITE ANTIGA RUA DA FLORESTA, N. 194, Apto 06, VG 109 BL J ;84.142,90;143.720,27;41.46;Apartamento, 56.92 de área total, 48.90 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703747650
 8787703894238 ;AL ;MACEIO ;TABULEIRO DO MARTINS ;RUA GILBERTO VIEIRA LEITE, N. 194, Apto 006, BL A VG 233 ;88.990,38;152.000,00;41.46;Apartamento, 56.92 de área total, 48.90 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703894238
 8787715362880 ;AL ;MACEIO ;TABULEIRO DO MARTINS ;RUA DOS NAMBUS, N. 62, Apto 303, BL 09 ;85.477,60;146.000,00;41.46;Apartamento, 47.34 de área total, 38.40 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715362880
 8555518056212 ;AL ;MACEIO ;CIDADE UNIVERSITARIA ; RUA PROJETADA 1650 ( ATUAL NELSON PEIXOTO FEIJO ), N. 131, LT 17, QD L-IV, MÓDULO IV ;105.150,13;177.440,24;40.75;Casa, 0.00 de área total, 50.05 de área privativa, 126.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555518056212
 8555538810125 ;AL ;MACEIO ;BENEDITO BENTES ;RUA JOAO PAULO, N. 451, Apto 304, BL16 ;94.815,14;160.000,00;40.75;Apartamento, 131.67 de área total, 42.42 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555538810125
 8787703693224 ;AL ;MACEIO ;TABULEIRO DO MARTINS ;RUA GILBERTO VIEIRA LEITE, N. 194, Apto 301, BL E VG 48 ;101.896,93;171.950,49;40.75;Apartamento, 56.92 de área total, 48.90 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703693224
 8787704798500 ;AL ;MACEIO ;TABULEIRO DO MARTINS ;AVENIDA DOUTOR SEBASTIAO CORREIA DA ROCH, N. 1213, Apto 501, BL 05 ;106.667,03;180.000,00;40.75;Apartamento, 83.42 de área total, 38.40 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704798500
 8787714027891 ;AL ;MACEIO ;TABULEIRO DO MARTINS ;RUA DOS NAMBUS, N. 62, Apto 303, BL 20 ;105.058,15;177.285,02;40.75;Apartamento, 45.95 de área total, 38.40 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714027891
 8787715385953 ;AL ;MACEIO ;TABULEIRO DO MARTINS ;RUA DOS NAMBUS, N. 62, Apto 201, BL 14 ;104.889,24;177.000,00;40.75;Apartamento, 45.95 de área total, 38.40 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715385953
 8787715698820 ;AL ;MACEIO ;TABULEIRO DO MARTINS ;RUA DOS NAMBUS, N. 62, Apto 404, BL 6 ;105.185,54;177.500,00;40.75;Apartamento, 45.95 de área total, 38.40 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715698820
 1239100140746 ;AL ;MACEIO ;ANTARES ;RUA EM PROJETO, N. 341, LT 05 DES. PARQUE DAS MANGUEIRAS ;294.000,00;490.000,00;40.00;Casa, 166.98 de área total, 166.98 de área privativa, 378.49 de área do terreno,  5 qto(s), varanda, a.serv, WC, WC Emp, 1 sala(s), DCE, cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1239100140746
 8555510555414 ;AL ;MACEIO ;TABULEIRO DO MARTINS ;AV DOUTOR SEBASTIAO CORREIA DA ROCHA, N. 1113, Apto 803, BL 03 ;118.465,05;196.000,00;39.56;Apartamento, 63.60 de área total, 50.35 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555510555414
 8555533759199 ;AL ;MACEIO ;ANTARES ;RUA EM PROJETO P, N. 325, Apto 303, ;132.970,97;220.000,00;39.56;Apartamento, 78.64 de área total, 61.42 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555533759199
 8787704107183 ;AL ;MACEIO ;TABULEIRO DO MARTINS ;RUA GILBERTO VIEIRA LEITE, N. 194, Apto 006, BL D ;114.838,57;190.000,00;39.56;Apartamento, 114.34 de área total, 48.90 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704107183
 8787707281141 ;AL ;MACEIO ;CIDADE UNIVERSITARIA ;AVENIDA MENINO MARCELO, N. 2091, Apto 707, BL C ;135.993,04;225.000,00;39.56;Apartamento, 66.85 de área total, 49.05 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707281141
 8787708185081 ;AL ;MACEIO ;TABULEIRO DO MARTINS ;RUA GILBERTO VIEIRA LEITE, N. 213, Apto 001, BL 02 ;120.882,70;200.000,00;39.56;Apartamento, 102.02 de área total, 50.93 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708185081
 8787708216483 ;AL ;MACEIO ;CIDADE UNIVERSITARIA ;AVENIDA MENINO MARCELO, N. 2091, Apto 503, BL C ;129.948,90;215.000,00;39.56;Apartamento, 62.58 de área total, 45.77 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708216483
 8787713084573 ;AL ;MACEIO ;CIDADE UNIVERSITARIA ; RUA EM PROJETO 10, N. 03, Apto 707, BL D ;132.366,56;219.000,00;39.56;Apartamento, 96.75 de área total, 49.70 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713084573
 8787714201522 ;AL ;MACEIO ;TABULEIRO DO MARTINS ;RUA DOS NAMBUS, N. 62, Apto 403, VG 160 BL 19 ;125.113,59;207.000,00;39.56;Apartamento, 47.34 de área total, 38.40 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714201522
 8787715545187 ;AL ;MACEIO ;TABULEIRO DO MARTINS ;RUA DOS NAMBUS, N. 62, Apto 304, BL 09 ;111.816,50;185.000,00;39.56;Apartamento, 38.40 de área total, 38.40 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715545187
 8787716582795 ;AL ;MACEIO ;TABULEIRO DO MARTINS ;RUA DOS NAMBUS, N. 62, Apto 403, VG 101 BL 11 ;125.113,59;207.000,00;39.56;Apartamento, 47.34 de área total, 38.40 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716582795
 8787717095189 ;AL ;MACEIO ;TABULEIRO DO MARTINS ;RUA DOS NAMBUS, N. 62, Apto 204, BL 05 ;116.047,39;192.000,00;39.56;Apartamento, 47.33 de área total, 38.40 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787717095189
 8444411214587 ;AL ;MACEIO ;BENEDITO BENTES ;AVENIDA ANTONIO LISBOA DE AMORIM, N. 322, Apto 208, BL 18 ;94.623,28;155.000,00;38.96;Apartamento, 71.11 de área total, 57.67 de área privativa, 0.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444411214587
 8787709586012 ;AL ;MACEIO ;CIDADE UNIVERSITARIA ;AVENIDA MENINO MARCELO, N. 2091, Apto 204, 204, D ;164.089,43;267.986,64;38.77;Apartamento, 88.60 de área total, 44.88 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787709586012
 8444408288907 ;AL ;MACEIO ;FEITOSA ;RUA ROSALVA LESSA CABRAL, N. 405, Apto 006, ;111.168,79;180.000,00;38.24;Apartamento, 55.31 de área total, 49.37 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444408288907
 1444405949882 ;AL ;MACEIO ;BENEDITO BENTES ;RUA EM PROJETO, N. 878, CS 426 ;121.364,30;192.818,25;37.06;Casa, 0.00 de área total, 65.55 de área privativa, 120.00 de área do terreno,  3 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444405949882
 1444405009316 ;AL ;MACEIO ;FAROL ;RUA RIVADAVIA CARNAUBA, N. 68, Apto 102, ;157.416,63;247.000,00;36.27;Apartamento, 192.35 de área total, 125.56 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444405009316
 1444418384927 ;AL ;MACEIO ;GARCA TORTA ;AVENIDA GENERAL LUIZ DE FRANCA ALBUQUERQUE, N. 5715, UN G31 QD G ;356.896,01;560.000,00;36.27;Terreno, 0.00 de área total, 0.00 de área privativa, 599.36 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444418384927
 1555532230013 ;AL ;MACEIO ;ANTARES ;RUA MARIA RAMOS DE LIMA, N. 45, Apto 1205, TORRE A VG 174 ;197.567,43;310.000,00;36.27;Apartamento, 107.26 de área total, 60.90 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555532230013
 1555532459916 ;AL ;MACEIO ;TABULEIRO DO MARTINS ; RUA 4F, N. SN, CS71  LT51 QD4F ;152.955,43;240.000,00;36.27;Casa, 105.52 de área total, 105.52 de área privativa, 127.50 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555532459916
 1555533441697 ;AL ;MACEIO ;ANTARES ;RUA MARIA RAMOS DE LIMA, N. 45, Apto 1903, TORRE A VG 113 ;178.422,28;279.959,63;36.27;Apartamento, 0.00 de área total, 50.28 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555533441697
