
 Lista de Imóveis da Caixa;;Data de geração:;08/01/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 1444410852441 ;PE ;CABO DE SANTO AGOSTINHO ;GARAPU ;RUA TIMBAUBA, N. 86, Apto 02, LT 08 QD 133 PAV TERREO ;121.085,30;202.500,00;40.21;Apartamento, 0.00 de área total, 67.31 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444410852441
 1444404580621 ;PE ;CABO DE SANTO AGOSTINHO ;SANTO INACIO ;RUA DOMINGOS AFONSO FERREIRA PAIVA, N. 146, LT 01, QD 37 ;116.443,31;185.000,00;37.06;Casa, 63.17 de área total, 63.17 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444404580621
 8787712297441 ;PE ;CAMARAGIBE ;CELEIRO DAS ALEGRIAS FUTURAS ;RUA MARIA AMALIA NOGUEIRA, N. 121, Apto 03, BL.16, LT C-1-A, COND. I ;94.288,50;195.000,00;51.65;Apartamento, 0.00 de área total, 41.79 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712297441
 8787714095587 ;PE ;CAMARAGIBE ;CELEIRO DAS ALEGRIAS FUTURAS ;RUA MARIA AMALIA NOGUEIRA, N. 121, Apto 203, BL 03, PAV 02, LT C-1-A ;84.542,40;166.000,00;49.08;Apartamento, 0.00 de área total, 41.79 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714095587
 8787710428034 ;PE ;CAMARAGIBE ;ALBERTO MAIA ;TRAVESSA DOUTOR LUIZ DE ANDRADE LIMA NET, N. 90, Apto 307, PAV 03, BL 07 ;88.148,44;170.000,00;48.15;Apartamento, 0.00 de área total, 40.57 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710428034
 8787711411631 ;PE ;CAMARAGIBE ;ALBERTO MAIA ;TRAVESSA DOUTOR LUIZ DE ANDRADE LIMA NETO, N. 90, Apto 101, BL 06 ;96.186,79;185.000,00;48.01;Apartamento, 0.00 de área total, 40.57 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711411631
 8787712229942 ;PE ;CAMARAGIBE ;CELEIRO DAS ALEGRIAS FUTURAS ;RUA MARIA AMALIA NOGUEIRA, N. 121, Apto 102, BL 16, PAV 01 ;95.666,86;184.000,00;48.01;Apartamento, 0.00 de área total, 41.79 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712229942
 8787712350431 ;PE ;CAMARAGIBE ;CELEIRO DAS ALEGRIAS FUTURAS ;RUA MARIA AMALIA NOGUEIRA, N. 121, Apto 101, BL 15 ;98.786,44;190.000,00;48.01;Apartamento, 0.00 de área total, 41.79 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712350431
 8787712370866 ;PE ;CAMARAGIBE ;CELEIRO DAS ALEGRIAS FUTURAS ;RUA MARIA AMALIA NOGUEIRA, N. 121, Apto 303, BL 15 ;95.789,27;183.000,00;47.66;Apartamento, 0.00 de área total, 41.79 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712370866
 8787714736531 ;PE ;CAMARAGIBE ;CELEIRO DAS ALEGRIAS FUTURAS ;RUA MARIA AMALIA NOGUEIRA, N. 121, Apto 202, BL 12 PAV 2 ;95.789,27;183.000,00;47.66;Apartamento, 0.00 de área total, 41.79 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714736531
 8787711316710 ;PE ;CAMARAGIBE ;ALBERTO MAIA ;TRAVESSA DOUTOR LUIZ DE ANDRADE LIMA NETO, N. 90, Apto 410, BL 06 PAV 04 ;96.000,32;180.000,00;46.67;Apartamento, 0.00 de área total, 41.47 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711316710
 8787700568410 ;PE ;CAMARAGIBE ;ALBERTO MAIA ;AVENIDA DOUTOR LUIZ DE ANDRADE LIMA NETO, N. 297, Apto 202, BL 23 ;89.770,91;166.500,00;46.09;Apartamento, 64.92 de área total, 41.67 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787700568410
 8787713561037 ;PE ;CAMARAGIBE ;CELEIRO DAS ALEGRIAS FUTURAS ;R MARIA AMALIA NOGUEIRA, N. 121, Apto 402, BL 06 ;83.896,01;154.000,00;45.53;Apartamento, 0.00 de área total, 41.79 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713561037
 8787702395416 ;PE ;CAMARAGIBE ;ALBERTO MAIA ;AVENIDA DR LUIZ DE ANDRADE LIMA NETO, N. 357, Apto 404, BL 10 ;72.051,74;130.929,51;44.97;Apartamento, 65.41 de área total, 41.67 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702395416
 8787712145722 ;PE ;CAMARAGIBE ;CELEIRO DAS ALEGRIAS FUTURAS ;RUA MARIA AMALIA NOGUEIRA, N. 121, Apto 202, BL 13 ;96.553,20;175.000,00;44.83;Apartamento, 0.00 de área total, 41.79 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712145722
 8787716845630 ;PE ;CAMARAGIBE ;CELEIRO DAS ALEGRIAS FUTURAS ;R MARIA AMALIA NOGUEIRA, N. 121, Apto 403, BL 19 ;92.505,45;167.663,56;44.83;Apartamento, 0.00 de área total, 41.79 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716845630
 8787712133880 ;PE ;CAMARAGIBE ;CELEIRO DAS ALEGRIAS FUTURAS ;RUA MARIA AMALIA NOGUEIRA, N. 121, Apto 304, BL 11, LT C1A ;86.209,43;155.000,00;44.39;Apartamento, 96.04 de área total, 41.79 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712133880
 8787712246090 ;PE ;CAMARAGIBE ;CELEIRO DAS ALEGRIAS FUTURAS ;RUA MARIA AMALIA NOGUEIRA, N. 121, Apto 04, BL 16 ;98.222,55;170.000,00;42.23;Apartamento, 96.04 de área total, 41.79 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 2 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712246090
 8555511891566 ;PE ;CAMARAGIBE ;ALBERTO MAIA ;RUA GENERAL VENCESLAU BRAZ, N. 193, Apto 103, 1º PAV, BL I, TIPO B ;75.884,78;131.000,00;42.08;Apartamento, 56.50 de área total, 45.56 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555511891566
 8787702139002 ;PE ;CAMARAGIBE ;ALBERTO MAIA ;AVENIDA DR LUIZ DE ANDRADE LIMA NETO, N. 357, Apto 103, BL 02 ENG CAMARAS ;86.992,37;150.000,00;42.01;Apartamento, 65.41 de área total, 41.67 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702139002
 8787700532351 ;PE ;CAMARAGIBE ;ALBERTO MAIA ;AV DR LUIZ DE ANDRADE LIMA NETO, N. 297, Apto 404, BL 21 ;83.135,75;142.000,00;41.46;Apartamento, 64.92 de área total, 41.67 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787700532351
 8787703525844 ;PE ;CAMARAGIBE ;ALBERTO MAIA ;AVENIDA DOUTOR LUIZ DE ANDRADE LIMA NETO, N. 357, Apto 101, BL 17 ;86.731,33;148.141,44;41.46;Apartamento, 65.41 de área total, 41.67 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703525844
 8787703793172 ;PE ;CAMARAGIBE ;ALBERTO MAIA ;AVENIDA DOUTOR LUIZ DE ANDRADE LIMA NETO, N. 357, Apto 103, BL 18 ;88.990,38;152.000,00;41.46;Apartamento, 65.41 de área total, 41.67 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703793172
 8787703814080 ;PE ;CAMARAGIBE ;ALBERTO MAIA ;AVENIDA DOUTOR LUIZ DE ANDRADE LIMA NETO, N. 357, Apto 404, AREA02 BL09 ;81.964,82;140.000,00;41.46;Apartamento, 65.41 de área total, 41.67 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703814080
 8787704114651 ;PE ;CAMARAGIBE ;ALBERTO MAIA ;AV DR LUIZ DE ANDRADE LIMA NETO, N. 357, Apto 402, BL13 ;84.892,14;145.000,00;41.46;Apartamento, 65.41 de área total, 41.67 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704114651
 8787704781321 ;PE ;CAMARAGIBE ;ALBERTO MAIA ;RUA BARAO DE SAO FRANCISCO, N. 186, Apto 304, BL 10 ;85.887,42;146.700,00;41.46;Apartamento, 61.97 de área total, 42.54 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704781321
 8787704961702 ;PE ;CAMARAGIBE ;ALBERTO MAIA ;AVENIDA DOUTOR LUIZ DE ANDRADE LIMA NETO, N. 357, Apto 101, BL 01 ;86.648,52;148.000,00;41.46;Apartamento, 65.41 de área total, 41.67 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704961702
 8787705622910 ;PE ;CAMARAGIBE ;ALBERTO MAIA ;AVENIDA DOUTOR LUIZ DE ANDRADE LIMA NETO, N. 357, Apto 402, BLOCO 20 ;81.964,82;140.000,00;41.46;Apartamento, 65.41 de área total, 41.67 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705622910
 8787706133505 ;PE ;CAMARAGIBE ;ALBERTO MAIA ;AV DR LUIZ DE ANDRADE LIMA NETO, N. 357, Apto 104, BL31 ;81.964,82;140.000,00;41.46;Apartamento, 65.41 de área total, 41.67 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706133505
 8787706481716 ;PE ;CAMARAGIBE ;ALBERTO MAIA ;AVENIDA DOUTOR LUIZ DE ANDRADE LIMA NETO, N. 357, Apto 304, AREA02 BL29 ;88.990,38;152.000,00;41.46;Apartamento, 65.41 de área total, 41.67 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706481716
 8787707256368 ;PE ;CAMARAGIBE ;ALBERTO MAIA ;TRAVESSA DOUTOR LUIZ DE ANDRADE LIMA NET, N. 90, Apto 204, BLOCO 4 ;88.426,26;151.036,47;41.46;Apartamento, 57.49 de área total, 40.52 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707256368
 8787711854703 ;PE ;CAMARAGIBE ;CELEIRO DAS ALEGRIAS FUTURAS ;RUA MARIA AMALIA NOGUEIRA, N. 121, Apto 02, BL.6 COND. 01 ;90.454,03;154.500,00;41.46;Apartamento, 0.00 de área total, 41.79 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711854703
 8787713087483 ;PE ;CAMARAGIBE ;CELEIRO DAS ALEGRIAS FUTURAS ;RUA MARIA AMALIA NOGUEIRA, N. 121, Apto 104, BL 13 ;86.648,52;148.000,00;41.46;Apartamento, 96.04 de área total, 41.79 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713087483
 8787713788996 ;PE ;CAMARAGIBE ;CELEIRO DAS ALEGRIAS FUTURAS ;RUA MARIA AMALIA NOGUEIRA, N. 121, Apto 01, BLOCO13 PAVIMENTO TERREO ;84.208,59;143.832,47;41.46;Apartamento, 96.04 de área total, 41.79 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713788996
 8787714329219 ;PE ;CAMARAGIBE ;CELEIRO DAS ALEGRIAS FUTURAS ;RUA MARIA AMALIA NOGUEIRA, N. 121, Apto 304, BL09 ;84.892,14;145.000,00;41.46;Apartamento, 96.04 de área total, 41.79 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714329219
 8787716160718 ;PE ;CAMARAGIBE ;CELEIRO DAS ALEGRIAS FUTURAS ;RUA MARIA AMALIA NOGUEIRA, N. 121, Apto 403, BL 17, 4º PAV ;86.063,06;147.000,00;41.46;Apartamento, 96.04 de área total, 41.79 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716160718
 8787716507874 ;PE ;CAMARAGIBE ;CELEIRO DAS ALEGRIAS FUTURAS ;RUA MARIA AMALIA NOGUEIRA, N. 121, Apto 01, BL25 ;90.161,30;154.000,00;41.46;Apartamento, 41.79 de área total, 41.79 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716507874
 8787716947874 ;PE ;CAMARAGIBE ;CELEIRO DAS ALEGRIAS FUTURAS ;RUA MARIA AMALIA NOGUEIRA, N. 121, Apto 403, BL21 PAV04 LTC1A ;81.964,82;140.000,00;41.46;Apartamento, 96.04 de área total, 41.79 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716947874
 8555531743422 ;PE ;CAMARAGIBE ;VILA DA INABI ;AVENIDA GENERAL NEWTON CAVALCANTE, N. 462, Apto 006, BLOCO 16, ORQUÍDEA ;94.815,14;160.000,00;40.75;Apartamento, 71.95 de área total, 42.62 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555531743422
 8787703442728 ;PE ;CAMARAGIBE ;ALBERTO MAIA ;RUA BARAO DE SAO FRANCISCO, N. 186, Apto 303, BL10 ;106.074,43;179.000,00;40.75;Apartamento, 61.96 de área total, 42.53 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703442728
 8787705374223 ;PE ;CAMARAGIBE ;SANTA MONICA ;VIA COLETORA 02, N. 143, Apto 009, BL A ;101.333,68;171.000,00;40.75;Apartamento, 83.67 de área total, 50.23 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705374223
 8787711511172 ;PE ;CAMARAGIBE ;ALBERTO MAIA ;TRAVESSA DR LUIZ DE ANDRADE LIMA NETO, N. 90, Apto 101, BL05 ;106.667,03;180.000,00;40.75;Apartamento, 57.56 de área total, 40.57 de área privativa, 0.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711511172
 8787712315229 ;PE ;CAMARAGIBE ;SANTA MONICA ;VIA COLETORA 02, N. 239, Apto 303, BL C ;103.704,06;175.000,00;40.75;Apartamento, 0.00 de área total, 48.45 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712315229
 8787713174939 ;PE ;CAMARAGIBE ;CELEIRO DAS ALEGRIAS FUTURAS ;RUA MARIA AMALIA NOGUEIRA, N. 121, Apto 404, BL 09 ;99.818,38;168.442,95;40.75;Apartamento, 96.04 de área total, 41.79 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713174939
 8787713650390 ;PE ;CAMARAGIBE ;CELEIRO DAS ALEGRIAS FUTURAS ;RUA MARIA AMALIA NOGUEIRA, N. 121, Apto 204, BL 07 ;100.741,08;170.000,00;40.75;Apartamento, 0.00 de área total, 41.79 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s).;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713650390
 8787713796310 ;PE ;CAMARAGIBE ;CELEIRO DAS ALEGRIAS FUTURAS ;RUA MARIA AMALIA NOGUEIRA, N. 121, Apto 202, BL 08 PAV 02 ;98.570,41;166.337,00;40.75;Apartamento, 96.05 de área total, 41.79 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713796310
 8787713813702 ;PE ;CAMARAGIBE ;CELEIRO DAS ALEGRIAS FUTURAS ;RUA MARIA AMALIA NOGUEIRA, N. 121, Apto 404, BL 08 ;98.041,22;165.444,00;40.75;Apartamento, 96.05 de área total, 41.79 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713813702
 8787715279282 ;PE ;CAMARAGIBE ;CELEIRO DAS ALEGRIAS FUTURAS ;RUA MARIA AMALIA NOGUEIRA, N. 121, Apto 402, BL 17, 4º PAV ;98.696,55;166.549,87;40.75;Apartamento, 96.04 de área total, 41.79 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715279282
 8787715308380 ;PE ;CAMARAGIBE ;CELEIRO DAS ALEGRIAS FUTURAS ;RUA MARIA AMALIA NOGUEIRA, N. 121, Apto 301, BL 10 ;106.873,65;180.348,67;40.75;Apartamento, 96.04 de área total, 41.79 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715308380
 8787715574446 ;PE ;CAMARAGIBE ;CELEIRO DAS ALEGRIAS FUTURAS ;RUA MARIA AMALIA NOGUEIRA, N. 121, Apto 201, BL 19A ;97.778,11;165.000,00;40.75;Apartamento, 96.04 de área total, 41.79 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715574446
 8787716162630 ;PE ;CAMARAGIBE ;CELEIRO DAS ALEGRIAS FUTURAS ;RUA MARIA AMALIA NOGUEIRA, N. 121, Apto 02, BLOCO 25 ;99.555,89;168.000,00;40.75;Apartamento, 96.04 de área total, 41.79 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716162630
 8787716584763 ;PE ;CAMARAGIBE ;CELEIRO DAS ALEGRIAS FUTURAS ;RUA MARIA AMALIA NOGUEIRA, N. 121, Apto 04, BL 23 ;101.595,37;171.441,60;40.75;Apartamento, 0.00 de área total, 41.79 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716584763
 8787716875300 ;PE ;CAMARAGIBE ;CELEIRO DAS ALEGRIAS FUTURAS ;RUA MARIA AMALIA NOGUEIRA, N. 121, Apto 03, BL 23 TERREO ;100.741,08;170.000,00;40.75;Apartamento, 96.04 de área total, 41.79 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 2 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716875300
 8787718394210 ;PE ;CAMARAGIBE ;CELEIRO DAS ALEGRIAS FUTURAS ;RUA MARIA AMALIA NOGUEIRA, N. 121, Apto 204, BL23 PAV02 LTC1A ;102.163,31;172.400,00;40.75;Apartamento, 96.04 de área total, 41.79 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787718394210
 8787712341335 ;PE ;CAMARAGIBE ;CELEIRO DAS ALEGRIAS FUTURAS ;RUA MARIA AMALIA NOGUEIRA, N. 121, Apto 103, BL 12 ;90.166,20;150.277,00;40.00;Apartamento, 96.04 de área total, 41.79 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712341335
 1444407357273 ;PE ;CAMARAGIBE ;JARDIM PRIMAVERA ;RUA RUI BARBOSA, N. 590, CS 146 ;111.501,04;185.000,00;39.73;Casa, 0.00 de área total, 60.00 de área privativa, 102.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444407357273
 8787703420732 ;PE ;CAMARAGIBE ;SANTA MONICA ;VIA COLETORA 01, N. 73, Apto 006, BL B ;111.816,50;185.000,00;39.56;Apartamento, 82.19 de área total, 48.39 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703420732
 8787705872851 ;PE ;CAMARAGIBE ;SANTA MONICA ;VIA COLETORA 01, N. 73, Apto 210, BL C ;117.860,63;195.000,00;39.56;Apartamento, 78.27 de área total, 45.08 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705872851
 8787708361564 ;PE ;CAMARAGIBE ;ALBERTO MAIA ;TRAVESSA DOUTOR LUIZ DE ANDRADE LIMA NETO, N. 90, Apto 503, BL 06 PAV 05 ;111.816,50;185.000,00;39.56;Apartamento, 0.00 de área total, 41.47 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708361564
 8787709109583 ;PE ;CAMARAGIBE ;SANTA MONICA ; VIA COLETORA 02, N. 239, Apto 205, BL C LT 01 QD 04 ;120.882,70;200.000,00;39.56;Apartamento, 78.15 de área total, 45.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787709109583
