
 Lista de Imóveis da Caixa;;Data de geração:;08/01/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 8444413334989 ;RN ;ACU ;CENTRO ; RUA FRANCISCO BELO DE OLIVEIRA, N. 449, ;153.960,88;115.000,00;0.00;Casa, 83.82 de área total, 83.82 de área privativa, 330.00 de área do terreno,  1 qto(s), WC, 2 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444413334989
 1444403477495 ;RN ;AREIA BRANCA ;BAIRRO NORDESTE ; RUA NATAL, N. 42, 0122 ;51.333,85;85.000,00;39.61;Casa, 113.19 de área total, 113.19 de área privativa, 113.19 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444403477495
 8444424508258 ;RN ;BOM JESUS ;CENTRO ; RUA PRAIA DE CAIÇARA DO NORTE, N. 193, CS B QD 21 ;128.000,00;128.000,00;0.00;Casa, 66.50 de área total, 66.50 de área privativa, 133.33 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444424508258
 8444410476960 ;RN ;CAMPO REDONDO ;LOT CAMPO BELO ;RUA MARIA DA GUIA DE ARAUJO, N. 45, ;62.856,87;110.000,00;42.86;Casa, 97.21 de área total, 97.21 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444410476960
 8444405564652 ;RN ;CAMPO REDONDO ;CENTRO ; RUA CIPRIANO PACHECO, N. SN, ;50.897,31;84.000,00;39.41;Casa, 77.25 de área total, 44.62 de área privativa, 71.94 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444405564652
 8555510908180 ;RN ;CAMPO REDONDO ;CENTRO ; RUA DR JORGE BORGES DE OLIVEIRA, N. SN, ;42.414,43;70.000,00;39.41;Casa, 64.31 de área total, 64.31 de área privativa, 71.11 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555510908180
 8444405922540 ;RN ;CANGUARETAMA ;LAGOA DE SÃO JOÃO ;RUA OCEANIA PROJETADA 7, N. SN, QD B, LT 02, LOTEAMENTO ANTILHAS ;9.250,00;92.500,00;90.00;Casa, 0.00 de área total, 70.60 de área privativa, 231.04 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444405922540
 8444409082601 ;RN ;CANGUARETAMA ;LAGOA DE SAO JOAO ;RUA OCEANIA PROJETADA 07, LT 07 QD B ;9.700,00;97.000,00;90.00;Casa, 0.00 de área total, 63.00 de área privativa, 231.04 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444409082601
 8444410072576 ;RN ;CANGUARETAMA ;CANGUARETAMA ;RUA OCEANIA PROJETADA 7, N. S/N, QD B LT 11 LOTEAMENTO ANTILHAS ;9.750,00;97.500,00;90.00;Casa, 0.00 de área total, 64.00 de área privativa, 231.04 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444410072576
 8444406266183 ;RN ;CANGUARETAMA ;LAGOA DE SAO JOAO ;RUA OCEANIA (PROJETADA 07), LT 06, QD B ;13.208,90;102.000,00;87.06;Casa, 0.00 de área total, 63.00 de área privativa, 231.04 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444406266183
 8444406902179 ;RN ;CANGUARETAMA ;LAGOA DE SAO JOAO ;RUA OCEANIA PROJETADA 7 N 00 D10, N. SN, QD D LT 10 ;12.592,63;91.500,00;86.24;Casa, 58.69 de área total, 58.69 de área privativa, 231.04 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444406902179
 8444405127708 ;RN ;CANGUARETAMA ;LAGOA DE SÃO JOÃO ;RUA OCEANIA PROJETADA 07, N. 14, LT 14, QD D ;18.089,14;116.000,00;84.41;Casa, 0.00 de área total, 64.00 de área privativa, 231.04 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444405127708
 8444408025329 ;RN ;CANGUARETAMA ;BAIRRO LAGOA DE SAO ;RUA OCEANIA PROJETADA, N. 7, Q B LOT 5 ;16.831,57;103.000,00;83.66;Casa, 0.00 de área total, 63.00 de área privativa, 231.04 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444408025329
 8444403616930 ;RN ;CANGUARETAMA ;LAGOA DE SAO JOAO ;RUA OCEANIA ANTIGA RUA PROJETADA 07, N. SN, LT 08, QD D ;25.492,47;104.000,00;75.49;Casa, 0.00 de área total, 64.00 de área privativa, 231.04 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444403616930
