
 Lista de Imóveis da Caixa;;Data de geração:;08/01/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 8444404682643 ;PA ;AUGUSTO CORREA ;BAIRRO SAO BENEDITO ; ALAMEDA SÃO JOÃO, N. SN, LT 04 ;36.306,91;62.500,00;41.91;Casa, 56.28 de área total, 56.28 de área privativa, 145.50 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444404682643
 8444407813617 ;PA ;AUGUSTO CORREA ;BAIRRO SAO JOAO ; RUA DIOMEDES, N. SN, LT 04 ;60.240,03;101.000,00;40.36;Casa, 54.00 de área total, 54.00 de área privativa, 168.59 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407813617
 8444408169304 ;PA ;AUGUSTO CORREA ;BAIRRO SÃO JOÃO ; RUA DIOMEDES, N. S/N, CASA 02 ;40.596,67;67.000,00;39.41;Casa, 54.00 de área total, 54.00 de área privativa, 168.59 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444408169304
 8444406554618 ;PA ;AUGUSTO CORREA ;SAO JOAO ;RUA DIOMENDES, N. SN, LT 13 ;102.000,00;102.000,00;0.00;Casa, 54.00 de área total, 51.72 de área privativa, 164.45 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444406554618
 8444406637319 ;PA ;AUGUSTO CORREA ;BAIRRO SAO JOAO ; ALAMEDA ESTRELA, N. SN, LT 06 ;103.000,00;103.000,00;0.00;Casa, 54.00 de área total, 54.00 de área privativa, 187.43 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444406637319
 8444406936383 ;PA ;AUGUSTO CORREA ;SAO JOAO ;ALAMEDA ESTRELA, N. SN, LT 10 ;121.500,00;121.500,00;0.00;Casa, 54.00 de área total, 54.00 de área privativa, 187.43 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444406936383
 8444407861212 ;PA ;AUGUSTO CORREA ;BAIRRO SÃO JOÃO ; RUA DIOMEDES, N. S/N, LOTE 03 ;104.000,00;104.000,00;0.00;Casa, 54.00 de área total, 54.00 de área privativa, 168.59 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407861212
 8444410197670 ;PA ;AURORA DO PARA ;CENTRO ;RUA DOS MADEIREIROS, N. 289, PROXIMO A RUA UIRAPURU ;16.775,08;75.000,00;77.64;Casa, 0.00 de área total, 57.19 de área privativa, 88.00 de área do terreno,  2 qto(s), WC, 2 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444410197670
 8444407292668 ;PA ;AURORA DO PARA ;BAIRRO VILA NOVA ;RUA SETE DE SETEMBRO, N. SN, QD 71 LT 49 ;21.988,98;85.000,00;74.14;Casa, 0.00 de área total, 63.00 de área privativa, 196.18 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407292668
 8444406922609 ;PA ;AURORA DO PARA ;BAIRRO VILA NOVA ;RUA 15 DE NOVEMBRO, N. 20, QD 70 LT 33 ;26.840,13;75.000,00;64.22;Casa, 0.00 de área total, 60.00 de área privativa, 210.10 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444406922609
 8555518379046 ;PA ;AURORA DO PARA ;NOVO ;RUA SAO VINCENTE, N. 267, . ;50.211,35;122.500,00;59.02;Casa, 0.00 de área total, 80.28 de área privativa, 136.50 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555518379046
 8444414173318 ;PA ;AURORA DO PARA ;APARECIDA ;RUA DO ARAME S/N, UNIDADE 04 ;43.991,75;98.000,00;55.12;Casa, 54.63 de área total, 54.63 de área privativa, 130.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444414173318
 8444401325777 ;PA ;AURORA DO PARA ;CENTRO ;RUA SAO JOSE, N. SN, . ;41.010,47;80.000,00;48.74;Casa, 0.00 de área total, 85.05 de área privativa, 240.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444401325777
 8444406635120 ;PA ;AURORA DO PARA ;APARECIDA ;RUA SÃO PEDRO, N. SN, ;40.293,70;70.000,00;42.44;Casa, 0.00 de área total, 54.00 de área privativa, 157.50 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444406635120
 8444401481434 ;PA ;AURORA DO PARA ;VILA NOVA ;RUA MANOEL NILO, N. S/Nº, ;50.944,77;88.000,00;42.11;Casa, 80.00 de área total, 80.00 de área privativa, 245.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444401481434
 1444407627815 ;PA ;BELEM ;SAO JOAO DO OUTEIRO (OUTEIRO) ;RUA FIDELIS, N. 120, ;582.832,29;979.000,00;40.47;Casa, 0.00 de área total, 553.47 de área privativa, 1000.00 de área do terreno,  8 qto(s), WC, WC Emp, 2 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444407627815
 8787706389186 ;PA ;BELEM ;PARQUE VERDE ;ESTRADA DA YAMADA, N. 25, Apto 302, BLOCO 22 ;139.015,11;230.000,00;39.56;Apartamento, 89.55 de área total, 46.21 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706389186
 8444402693338 ;PA ;BELEM ;CAMPINA ;TRAVESSA CAMPOS SALES, N. 198, Apto 304, BL B ;152.875,76;252.500,00;39.46;Apartamento, 0.00 de área total, 87.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444402693338
 8787704428290 ;PA ;BELEM ;TENONE ;ALAMEDA COPACABANA, N. 35, Apto 215, BL C, 2ª PV ;157.442,69;257.131,37;38.77;Apartamento, 96.00 de área total, 44.60 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704428290
 8555540009884 ;PA ;BELEM ;COQUEIRO ;RODOVIA MARIO COVAS, N. Nº. 180, Apto 201, BL 13 ;129.031,78;205.000,00;37.06;Apartamento, 102.22 de área total, 50.34 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555540009884
 1444400320021 ;PA ;BELEM ;UMARIZAL ;AVENIDA ALCINDO CACELA, N. 712,  ENTRRE A RUA DIODO MOIA E ANTONIO BAR ;692.123,33;1.086.000,00;36.27;Casa, 0.00 de área total, 160.00 de área privativa, 198.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444400320021
 1444402411890 ;PA ;BELEM ;UNA ;ESTRADA DO UNA, N. 02, QD 04 ;315.470,58;495.000,00;36.27;Sobrado, 235.20 de área total, 188.70 de área privativa, 104.70 de área do terreno,  4 qto(s), varanda, a.serv, WC, 2 sala(s).;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444402411890
 1444405007593 ;PA ;BELEM ;COQUEIRO ;RUA ALAMEDA HOLANDA, N. 165, ;178.448,00;280.000,00;36.27;Casa, 150.00 de área total, 150.00 de área privativa, 190.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444405007593
 1444410520333 ;PA ;BELEM ;AGUAS NEGRAS (ICOARACI) ;TRAVESSA AGUAS NEGRAS, N. 240, CASA RESIDENCIAL ;152.552,47;239.367,72;36.27;Casa, 79.83 de área total, 79.83 de área privativa, 915.97 de área do terreno,  2 qto(s), WC, 2 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444410520333
 1444416351150 ;PA ;BELEM ;PARQUE VERDE ;RODOVIA AUGUSTO MONTENEGRO, N. 3501, Apto 601, BL 17 - TURQUESA VG 704 VG 702 ;381.113,95;598.000,00;36.27;Apartamento, 312.66 de área total, 134.29 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, WC Emp, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444416351150
 1444421033722 ;PA ;BELEM ;MARAMBAIA ;TRAVESSA B, N. 123, ;243.454,06;382.000,00;36.27;Casa, 299.64 de área total, 299.64 de área privativa, 170.05 de área do terreno,  2 qto(s), 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444421033722
 1555527374401 ;PA ;BELEM ;PARQUE VERDE ;RODOVIA AUGUSTO MONTENEGRO, N. 4310, Apto 303, BL 03 VG 247 ;219.236,12;344.000,00;36.27;Apartamento, 89.23 de área total, 53.22 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555527374401
 1555529018882 ;PA ;BELEM ;TENONE ;RODOVIA AUGUSTO MONTENEGRO, N. 3975, Apto 201, BLOCO 1-A ;295.713,84;464.000,00;36.27;Apartamento, 129.45 de área total, 73.57 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555529018882
 1555533121110 ;PA ;BELEM ;ICORACI ;RODOVIA AUGUSTO MONTENEGRO, N. 3975, Apto 1204, BLOCO 1C, DECIMO SEGUNDO ANDAR ;280.418,29;440.000,00;36.27;Apartamento, 73.57 de área total, 73.57 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555533121110
 1600000046772 ;PA ;BELEM ;MARCO ;TRAVESSA CURUZU, N. 2215, Apto 1302, COBERTURA VG 1302 ;937.489,34;1.471.000,00;36.27;Apartamento, 0.00 de área total, 261.73 de área privativa, 0.00 de área do terreno,  4 qto(s), varanda, a.serv, WC, 3 sala(s), 2 lavabo(s), DCE, cozinha, 2 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1600000046772
 1411000005092 ;PA ;BELEM ;MARAMBAIA ;RUA B, N. SN, LT 26 ;563.500,00;563.500,00;0.00;Casa, 215.31 de área total, 215.31 de área privativa, 404.41 de área do terreno,  2 qto(s), a.serv, WC, WC Emp, 3 sala(s), DCE, cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1411000005092
 1444402285622 ;PA ;BELEM ;NOVA MARAMBAIA ;RODOVIA AUGUSTO MONTENEGRO, N. 6955, LOTE 15, QD 09 ;1.228.000,00;1.228.000,00;0.00;Casa, 0.00 de área total, 250.00 de área privativa, 384.88 de área do terreno,  4 qto(s), a.serv, WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444402285622
 1444407436386 ;PA ;BELEM ;PEDREIRA ;AVENIDA DOUTOR FREITAS, N. 890, Apto 902, VG 46/47 ;623.000,00;623.000,00;0.00;Apartamento, 190.11 de área total, 81.88 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444407436386
 1555538606228 ;PA ;BELEM ;NOVA MARAMBAIA ;RODOVIA AUGUSTO MONTENEGRO, N. 4310, Apto 1001, BL 02,11º PAV, VG 266/302 ;609.000,00;609.000,00;0.00;Apartamento, 189.79 de área total, 115.95 de área privativa, 0.00 de área do terreno,  4 qto(s), a.serv, WC, 3 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555538606228
 1555540149149 ;PA ;BELEM ;COQUEIRO ;RODOVIA MARIO COVAS, N. 180, Apto 202, BL 03 VG 184 ;188.000,00;188.000,00;0.00;Apartamento, 102.22 de área total, 50.34 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555540149149
 8555520941724 ;PA ;BELEM ;COQUEIRO ;PASSAGEM SANTA MARIA, N. 32, Apto 301, BL 2 ;202.000,00;202.000,00;0.00;Apartamento, 59.88 de área total, 48.23 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555520941724
 8555524535364 ;PA ;BELEM ;PARQUE VERDE ;ESTRADA DO TAPANA, N. 4340, Apto 03, BL 10, VG 81 ;201.000,00;201.000,00;0.00;Apartamento, 123.24 de área total, 53.07 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555524535364
 8444424447534 ;PA ;BELEM ;TAPANA (ICOARACI) ;RUA PRESIDENTE COSTA E SILVA, N. 700, LOTE 8 ;142.784,28;142.000,00;0.00;Casa, 56.53 de área total, 56.53 de área privativa, 194.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444424447534
 1444423584670 ;PA ;BELEM ;COQUEIRO ;ALAMEDA TREZE, N. 38, LT 01 QD 53 ;679.680,93;674.000,00;0.00;Casa, 227.50 de área total, 242.62 de área privativa, 375.00 de área do terreno,  3 qto(s), a.serv, WC, WC Emp, 1 sala(s).;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444423584670
 1444415032698 ;PA ;BELEM ;BATISTA CAMPOS ;RUA DOS CARIPUNAS, N. 1844, ;796.555,38;669.000,00;0.00;Casa, 285.00 de área total, 285.00 de área privativa, 357.45 de área do terreno,  4 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444415032698
 8444428243119 ;PA ;BENEVIDES ;CENTRO ;RUA BOM JESUS, N. SN, Apto 27, BL 02 ;39.771,18;96.030,38;58.59;Apartamento, 0.00 de área total, 35.22 de área privativa, 0.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444428243119
 8444428144730 ;PA ;BENEVIDES ;CENTRO ;RUA BOM JESUS, N. SN, Apto 60, BL 02 ;53.408,92;106.000,00;49.62;Apartamento, 0.00 de área total, 35.22 de área privativa, 0.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444428144730
 8444429215429 ;PA ;BENEVIDES ;N SRA DAS GRACAS ; RUA BOM JESUS, N. S/N, Apto 24, BL 1 PV 1 ;54.702,60;103.000,00;46.90;Apartamento, 0.00 de área total, 55.54 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444429215429
 8444414845235 ;PA ;BENEVIDES ;BENFICA ; RUA OURO PRETO (RUA PROJETADA), N. SN, LT 04 QD 02 ;60.564,10;105.987,63;42.86;Casa, 55.80 de área total, 55.80 de área privativa, 116.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444414845235
 8444407704613 ;PA ;BRAGANCA ;VILA SINHA ;RUA SAO JOAO BATISTA, N. S/N, QD 03 LT 03 ;69.654,69;134.000,00;48.02;Casa, 0.00 de área total, 63.00 de área privativa, 95.46 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407704613
 8444410868133 ;PA ;BRAGANCA ;CENTRO ; TRAVESSA B, N. 30, LT 2 CS 2 QD 365 ;42.450,04;79.000,00;46.27;Casa, 0.00 de área total, 50.00 de área privativa, 62.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444410868133
 8444413888208 ;PA ;BRAGANCA ;TAIRA ;RUA DE BANCREVEA, N. S/N, AALAMEDA A LT 13-B ;82.694,70;148.000,00;44.13;Casa, 0.00 de área total, 62.91 de área privativa, 76.72 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444413888208
 8444428456880 ;PA ;BRAGANCA ;VILA SINHA ; RUA JARDIM, N. 10, QD 431 LT 275 ;71.080,90;124.000,00;42.68;Casa, 65.50 de área total, 65.50 de área privativa, 104.03 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444428456880
 8444428458034 ;PA ;BRAGANCA ;VILA SINHA ; RUA JARDIM, N. SN, CS 13 QD 431 LT 306 ;65.921,81;115.000,00;42.68;Casa, 65.50 de área total, 42.70 de área privativa, 135.20 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444428458034
 1444411868163 ;PA ;BRAGANCA ;BRAGANCA ; TRAVESSA AMANDIO SOUSA, N. 240, ;99.434,31;161.000,00;38.24;Casa, 99.91 de área total, 99.91 de área privativa, 209.88 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444411868163
 1444416744365 ;PA ;BRAGANCA ;BAIRRO DO ALEGRE ;TRAVESSA MARTINS PINHEIRO, N. 22, ;104.992,75;170.000,00;38.24;Casa, 102.30 de área total, 102.30 de área privativa, 168.48 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444416744365
 8444417105429 ;PA ;BRAGANCA ;SAMAUMAPARA ; RUA EDMAR VIEIRA, N. 7, ;105.000,00;105.000,00;0.00;Terreno, 60.00 de área total, 0.00 de área privativa, 161.50 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444417105429
 10258788 ;PA ;BRAGANCA ;CENTRO ;RUA A-03, N. S/N, QD 06, LT 07 ;331.000,00;277.000,00;0.00;Casa, 0.00 de área total, 120.09 de área privativa, 200.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10258788
 8444414300620 ;PA ;BREU BRANCO ;NOVO HORIZONTE ; AVENIDA PARAUAPEBAS, N. 114C, ;83.135,75;142.000,00;41.46;Casa, 63.63 de área total, 63.63 de área privativa, 168.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444414300620
 8444410396932 ;PA ;BREU BRANCO ;NOVO HORIZONTE ; RUA PARAUAPEBAS, N. 24, ;65.011,51;109.000,00;40.36;Casa, 52.29 de área total, 52.29 de área privativa, 155.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444410396932
 8444417956321 ;PA ;BREU BRANCO ;NOVO HORIZONTE ; AVENIDA ALFREDO KOLLING, N. 135, QD 79 ;109.933,58;178.000,00;38.24;Casa, 68.45 de área total, 68.45 de área privativa, 162.40 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444417956321
 8444409564193 ;PA ;BREU BRANCO ;CONTINENTAL ; TRAVESSA TUPI, N. 10, ;118.331,58;188.000,00;37.06;Casa, 70.00 de área total, 70.00 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444409564193
 8444406466247 ;PA ;BREVES ;CIDADE NOVA ;AV GURUPA, N. 901, ;62.856,87;110.000,00;42.86;Casa, 0.00 de área total, 70.00 de área privativa, 175.00 de área do terreno,  2 qto(s), a.serv, WC, 2 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444406466247
 1444407074468 ;PA ;BREVES ;AEROPORTO ; AVENIDA BAGRE, N. 1327, ;51.333,85;85.000,00;39.61;Casa, 67.68 de área total, 67.68 de área privativa, 71.25 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444407074468
 8444406212903 ;PA ;BREVES ;AEROPORTO ;AVENIDA MELGACO, N. 1646, ;85.466,19;140.000,00;38.96;Casa, 0.00 de área total, 70.50 de área privativa, 300.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444406212903
 1444407922248 ;PA ;BREVES ;AEROPORTO ;R ANGELO FERNANDES BREVES, N. 3321, ;98.816,70;160.000,00;38.24;Casa, 0.00 de área total, 92.19 de área privativa, 304.57 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444407922248
 8444409007111 ;PA ;BUJARU ;BAIRRO DA NOVO ; AV RENATO SACRAMENTA, N. 534, LT 070 QD 091 ;57.525,88;31.000,00;0.00;Casa, 42.00 de área total, 42.00 de área privativa, 236.40 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444409007111
 8555536335136 ;PA ;CANAA DOS CARAJAS ;FAZENDA MONTE ERMON ; CONDOMÍNIO RESIDENCIAL CIDADE YPÊS, N. SN, CS98  COND TIPO 2Q D ;88.990,38;152.000,00;41.46;Casa, 47.60 de área total, 47.60 de área privativa, 105.70 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555536335136
 1444405255074 ;PA ;CAPITAO POCO ;VILA KENNEDY ;RODOVIA PA-124, RUA PROJETADA, N. S/N, ;241.794,86;480.000,00;49.63;Terreno, 0.00 de área total, 0.00 de área privativa, 8000.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444405255074
 1444405260299 ;PA ;CAPITAO POCO ;VILA KENNEDY ;RODOVIA PA 124, N. S/N, ;241.794,86;480.000,00;49.63;Terreno, 0.00 de área total, 0.00 de área privativa, 80.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444405260299
 1444405261228 ;PA ;CAPITAO POCO ;VILA KENNEDY ;RODOVIA PA-124, N. S/N, ;241.794,86;480.000,00;49.63;Terreno, 0.00 de área total, 0.00 de área privativa, 8000.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444405261228
 1444405307805 ;PA ;CAPITAO POCO ;VILA KENNEDY ;RODOVIA PA 124, N. S/N, ;241.794,86;480.000,00;49.63;Terreno, 0.00 de área total, 0.00 de área privativa, 8000.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444405307805
