
 Lista de Imóveis da Caixa;;Data de geração:;08/01/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 1444404790251 ;RJ ;ARARUAMA ;AREAL ;RUA MENA BARRETO, N. 86, QD 4, LT 1 ;249.189,89;391.000,00;36.27;Casa, 244.15 de área total, 244.15 de área privativa, 450.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444404790251
 1444405039703 ;RJ ;ARARUAMA ;VENDA GRANDE ;AVENIDA GLADSTONE JOSE DE OLIVEIRA, N. 2501, CS 102 ;151.043,49;237.000,00;36.27;Casa, 68.51 de área total, 68.51 de área privativa, 271.60 de área do terreno, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444405039703
 1444406932495 ;RJ ;ARARUAMA ;PRAIA SECA ;RUA DOIS, N. 77, CS 06 QD 01 ;250.464,52;393.000,00;36.27;Casa, 118.52 de área total, 118.52 de área privativa, 360.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444406932495
 1444408529752 ;RJ ;ARARUAMA ;NOVO HORIZONTE (IGUABINHA) ;RUA MONTE AZUL, N. 105, CS 01 LT 01 QD 30 ;150.533,64;236.200,00;36.27;Casa, 0.00 de área total, 61.66 de área privativa, 61.66 de área do terreno, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444408529752
 1444410307575 ;RJ ;ARARUAMA ;VILA CASSIA (PRAIA SECA) ;RUA OASIS, N. 215, LT 02 QD 21 1° DISTRITO ;401.508,01;630.000,00;36.27;Casa, 203.94 de área total, 203.94 de área privativa, 450.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444410307575
 1444416100050 ;RJ ;ARARUAMA ;FATIMA ;RODOVIA RJ 124, N. SN, QD K LT 02 ;261.298,86;410.000,00;36.27;Casa, 300.00 de área total, 68.00 de área privativa, 447.00 de área do terreno,  3 qto(s), WC, 2 sala(s).;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444416100050
 1444418292607 ;RJ ;ARARUAMA ;NOVO HORIZONTE (IGUABINHA) ;AVENIDA CENTRAL, N. 786, CS 103 ;167.613,66;263.000,00;36.27;Casa, 72.93 de área total, 72.93 de área privativa, 202.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444418292607
 1444420892284 ;RJ ;ARARUAMA ;NOVO HORIZONTE (IGUABINHA) ;AVENIDA CENTRAL, N. 786, CS 112 LT 31 QD 43 PARATY ;168.890,20;265.003,00;36.27;Casa, 0.00 de área total, 72.93 de área privativa, 100.00 de área do terreno, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444420892284
 1444421571309 ;RJ ;ARARUAMA ;PARQUE HOTEL ;AVENIDA 2, N. 612, Apto 304, QD 7 LT 66 ;412.979,67;648.000,00;36.27;Apartamento, 117.50 de área total, 117.50 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, WC Emp, 1 sala(s), DCE, cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444421571309
 1444421852820 ;RJ ;ARARUAMA ;NOVO HORIZONTE (IGUABINHA) ;AV CENTRAL, N. 768, CS 102 LT 31 QD 43 SECAO 5 ;185.701,90;291.381,97;36.27;Casa, 72.93 de área total, 72.93 de área privativa, 5454.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444421852820
 1444423280310 ;RJ ;ARARUAMA ;PONTINHA ;AVENIDA JAMES MENDONCA CLARK, N. 57, LT 18 QD 01 ;484.358,87;760.000,00;36.27;Casa, 203.88 de área total, 203.88 de área privativa, 315.00 de área do terreno,  4 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444423280310
 8444432420097 ;RJ ;ARARUAMA ;AREAL ;RUA SAO PAULO, N. 287, LT 07 QD Y ;209.676,40;329.000,00;36.27;Casa, 283.74 de área total, 283.74 de área privativa, 374.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444432420097
 1444418290167 ;RJ ;ARARUAMA ;AREAL ;RUA WALTER FONSECA, N. 111, LT 13 QD F ;379.044,90;379.044,90;0.00;Casa, 0.00 de área total, 170.47 de área privativa, 414.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444418290167
 1444419829523 ;RJ ;ARARUAMA ;BANANEIRAS (IGUABINHA) ;RUA FRANCISCO BUARQUE DE HOLANDA, N. 129, LT 08 QD I1 ;454.000,00;454.000,00;0.00;Casa, 269.66 de área total, 269.66 de área privativa, 520.40 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 5 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444419829523
 8444402031041 ;RJ ;ARARUAMA ;BOA PERNA ;RUA DOMINGOS MOIELLA, N. 44, CASA 202 LT 30 QD A ;82.300,00;82.300,00;0.00;Casa, 24.19 de área total, 24.19 de área privativa, 360.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444402031041
 8444403634378 ;RJ ;ARARUAMA ;MONTEIRO (SAO VICENTE) ;ESTRADA SAO DE VICENTE, N. SN, CS 23 ;141.500,00;141.500,00;0.00;Casa, 58.46 de área total, 58.46 de área privativa, 190.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444403634378
 1444406250114 ;RJ ;ARARUAMA ;TRES VENDAS ;AVENIDA GLADSTONE JOSE DE OLIVEIRA, N. 528, CS 06 ;175.000,00;166.000,00;0.00;Casa, 56.66 de área total, 56.66 de área privativa, 230.73 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444406250114
 1444415000800 ;RJ ;ARARUAMA ;AREAL ;RUA GENTIL FERREIRA, N. 97, LT 05 QD X ;367.713,02;327.000,00;0.00;Casa, 120.00 de área total, 120.00 de área privativa, 360.00 de área do terreno,  5 qto(s), a.serv, WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444415000800
 1444414088800 ;RJ ;ARARUAMA ;PONTINHA ;RUA DAS CASUARINAS, N. 86, 108, LT26 ;370.895,52;180.000,00;0.00;Casa, 94.47 de área total, 94.47 de área privativa, 94.47 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444414088800
 1444423690496 ;RJ ;ARARUAMA ;PONTINHA ; RUA DOIS, N. SN, LT 30 ;784.651,00;107.447,27;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 359.04 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444423690496
