
 Lista de Imóveis da Caixa;;Data de geração:;08/01/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 8555531180681 ;MT ;CUIABA ;COXIPO DA PONTE ; RUA D, N. S/N, LT 17, QD 12 ;129.948,90;215.000,00;39.56;Casa, 47.25 de área total, 47.25 de área privativa, 240.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555531180681
 8787701942138 ;MT ;CUIABA ;JARDIM UBIRAJARA ; RUA A (ANTIGA RUA SEM DENOMINAÇÃO), N. 300, Apto 104, BLOCO 09 ;120.882,70;200.000,00;39.56;Apartamento, 60.11 de área total, 39.95 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787701942138
 8787702461397 ;MT ;CUIABA ;JARDIM GRAMADO ;RUA JOÃO BATISTA S. DE OLIVEIRA, N. 1470, Apto 302, BL 30 ;126.322,42;209.000,00;39.56;Apartamento, 58.43 de área total, 39.96 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702461397
 8787702694774 ;MT ;CUIABA ;CHACARA DOS PINHEIROS ; RUA PADRE RICARDO REMETTER, N. -, Apto 304, 3º PAVIMENTO, BL 21 ;126.322,42;209.000,00;39.56;Apartamento, 58.88 de área total, 39.96 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702694774
 8787703780887 ;MT ;CUIABA ;JARDIM UBIRAJARA ;RUA A, N. 300, Apto 204, BL 21, 2º PAV ;132.970,97;220.000,00;39.56;Apartamento, 60.11 de área total, 39.95 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703780887
 8787703908832 ;MT ;CUIABA ;SAO GONCALO BEIRA RIO ; R ANTONIO DORILEO, N. 250, Apto 102, BL06 ;126.926,84;210.000,00;39.56;Apartamento, 78.48 de área total, 59.22 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703908832
 8787708984553 ;MT ;CUIABA ;PEDRA 90 ;AVENIDA NEWTON RABELLO DE CASTRO, N. 56, CS 61 ;134.179,80;222.000,00;39.56;Casa, 51.27 de área total, 51.27 de área privativa, 129.93 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708984553
 8787710180547 ;MT ;CUIABA ;SAO GONCALO BEIRA RIO ;RUA LUCINOPOLIS, N. 199, Apto 402, 4º PAV, BL01 ;135.993,04;225.000,00;39.56;Apartamento, 41.60 de área total, 41.60 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710180547
 8787712308362 ;MT ;CUIABA ;AREA DE EXP URB SUL ; AVENIDA D, N. 185, LOTE 185, QUADRA 12 ;131.157,73;217.000,00;39.56;Casa, 53.57 de área total, 46.70 de área privativa, 135.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712308362
 10194843 ;MT ;CUIABA ;PARQUE GEORGIA ;RODOVIA PALMIRO PAES DE BARROS, N. 00 ;5.485.929,41;8.984.500,00;38.95;Gleba, 0.00 de área total, 0.00 de área privativa, 43442.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10194843
 8555521317935 ;MT ;CUIABA ;RESIDENCIAL COXIPO ;TRAVESSA 2, N. SN, LT 18 QD E08 ;159.199,17;260.000,00;38.77;Casa, 51.98 de área total, 51.98 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555521317935
 8787708761040 ;MT ;CUIABA ;PARQUE GEORGIA ; RUA PROJETADA (SESMARIA SÃO GONÇALO), N. 97, RESIDENCIAL N° 24 QD B ;168.383,74;275.000,00;38.77;Casa, 124.32 de área total, 52.70 de área privativa, 125.02 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708761040
 8787708818149 ;MT ;CUIABA ;JARDIM MARIANA ;RUA SAO JOAO DEL REY, N. 68, Apto 403, BL B ;148.177,69;242.000,00;38.77;Apartamento, 55.02 de área total, 55.02 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708818149
 8444412142016 ;MT ;CUIABA ;JARDIM NOVO MILENIO ;AVENIDA A, N. SN, CASA RESID TIPO A ;112.918,54;184.000,00;38.64;Casa, 0.00 de área total, 32.00 de área privativa, 171.21 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444412142016
 10210414 ;MT ;CUIABA ;ARAES ;AV HISTORIADOR RUBENS DE MENDONCA, N. 1097 ;4.262.676,69;6.860.000,00;37.87;Prédio, 0.00 de área total, 1169.83 de área privativa, 720.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10210414
 1787701404359 ;MT ;CUIABA ;PARQUE OHARA ;AVENIDA FERNANDO CORREA DA COSTA, N. 5635, Apto 602, TORRE B ;172.744,04;278.000,00;37.87;Apartamento, 41.99 de área total, 41.99 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1787701404359
 1444418239900 ;MT ;CUIABA ;JARDIM DOS IPES ;RUA PAINEIRAS BRANCAS, N. SN, LT 22 QD 12 ;140.361,40;223.000,00;37.06;Casa, 159.49 de área total, 51.60 de área privativa, 300.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444418239900
 1787700584787 ;MT ;CUIABA ;JARDIM SHANGRI-LA ;AV MANOEL JOSE DE ARRUDA, N. 3177, Apto 103, BL 31 ;133.437,74;212.000,00;37.06;Apartamento, 107.49 de área total, 60.70 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1787700584787
 1787700628350 ;MT ;CUIABA ;JARDIM SHANGRI-LA ;RUA DA FELICIDADE, N. 3177, Apto 302, BL 16 ;135.955,43;216.000,00;37.06;Apartamento, 0.00 de área total, 39.95 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1787700628350
 8444411992334 ;MT ;CUIABA ;JARDIM INDUSTRIARIO ;RUA OITO, N. SN, LT 37 QD 29 ;118.961,00;189.000,00;37.06;Casa, 104.91 de área total, 104.91 de área privativa, 250.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444411992334
 8444414871619 ;MT ;CUIABA ;MORADA DA SERRA ;RUA QUARENTA E CINCO, N. SN, LOTE 08 DA QUADRA 11, SETOR 04 ;144.767,36;230.000,00;37.06;Casa, 73.00 de área total, 73.00 de área privativa, 250.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444414871619
