
 Lista de Imóveis da Caixa;;Data de geração:;08/01/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 8444422415481 ;PI ;ALTOS ;CENTRO ;RUA PERIMETRAL II, N. 445, LT 02, QD G ;55.707,24;108.320,11;48.58;Casa, 0.00 de área total, 55.15 de área privativa, 223.10 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444422415481
 8555532770610 ;PI ;ALTOS ;CENTRO ;RUA XIII, N. 396, LT 14, QDB ;55.028,33;107.000,00;48.58;Casa, 54.00 de área total, 54.00 de área privativa, 278.75 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555532770610
 8555535785014 ;PI ;ALTOS ;BAIRRO SANTA LUZ ; RUA BENJAMIN CONSTANT, N. 161, CS 161, ;56.508,24;109.877,62;48.58;Casa, 0.00 de área total, 54.14 de área privativa, 206.25 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555535785014
 8444409248100 ;PI ;ALTOS ;DNER ; RUA PROJETADA 10, N. 22, ;62.605,65;121.350,00;48.41;Casa, 0.00 de área total, 55.47 de área privativa, 150.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444409248100
 8444419061399 ;PI ;ALTOS ;SANTA LUZ ; RUA II, N. 317, ;61.909,17;120.000,00;48.41;Casa, 0.00 de área total, 69.87 de área privativa, 250.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444419061399
 8444421360136 ;PI ;ALTOS ;CIANA ; RUA PROJETADA, N. 140, ;63.908,84;123.876,01;48.41;Casa, 0.00 de área total, 58.53 de área privativa, 200.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444421360136
 8444426037538 ;PI ;ALTOS ;SANTA LUZ ; RUA I, N. 595, UNICO, K18 ;61.909,17;120.000,00;48.41;Casa, 0.00 de área total, 64.90 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426037538
 8444426307365 ;PI ;ALTOS ;BAIRRO SANTA INES ; RUA EPITÁCIO PESSOA, N. 2256, QD A-4, LOT RES SAO LUIS, BAIRRO STA I ;60.103,49;116.500,00;48.41;Casa, 0.00 de área total, 57.65 de área privativa, 385.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426307365
 8444426407840 ;PI ;ALTOS ;BOCA DE BARRO ; RUA IV, N. 60, ZONA URBANA ;61.909,17;120.000,00;48.41;Casa, 0.00 de área total, 58.94 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426407840
 8444426568339 ;PI ;ALTOS ;BAIXAO DOS PAIVAS ; RUA III, N. 130, LT 14 QD F ;61.909,17;120.000,00;48.41;Casa, 0.00 de área total, 56.43 de área privativa, 200.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426568339
 8444426999011 ;PI ;ALTOS ;STA INES ;RUA COLORADO, N. 595, . ;73.757,81;142.708,67;48.32;Casa, 0.00 de área total, 52.84 de área privativa, 231.25 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426999011
 8444428160779 ;PI ;ALTOS ;CENTRO ;RUA XVII, N. 75, LT 27, QD F ;72.357,86;140.000,00;48.32;Casa, 0.00 de área total, 68.89 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444428160779
 8444425194982 ;PI ;ALTOS ;ST INES ;RUA PROJETADA, N. 31, Q-K-1 ;52.852,87;102.136,00;48.26;Casa, 0.00 de área total, 58.42 de área privativa, 205.62 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425194982
 8444428792023 ;PI ;ALTOS ;BURITIZINHO ; RUA PROJETADA I, N. 242, AREA 28 ;58.216,00;112.500,00;48.26;Casa, 0.00 de área total, 59.00 de área privativa, 207.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444428792023
 8444428162216 ;PI ;ALTOS ;CIANA ;RUA PROJETADA 2, N. 76, . ;62.057,45;119.526,95;48.09;Casa, 0.00 de área total, 58.94 de área privativa, 215.92 de área do terreno,  2 qto(s), WC, 1 sala(s), sacada, cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444428162216
 8444402280955 ;PI ;ALTOS ;CENTRO ;RUA II, N. 370, QD F ;46.892,34;90.000,00;47.90;Casa, 0.00 de área total, 45.15 de área privativa, 0.01 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444402280955
 8444408328020 ;PI ;ALTOS ;CIANA ; RUA SANTO ANDRÉ, N. 349, ;46.892,34;90.000,00;47.90;Casa, 0.00 de área total, 53.00 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444408328020
 8444412186234 ;PI ;ALTOS ;BAIRRO CIANA ; RUA CRUCIAL, N. 1866, ;47.413,36;91.000,00;47.90;Casa, 0.00 de área total, 69.98 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444412186234
 8444416173951 ;PI ;ALTOS ;SÃO SEBASTIÃO ; RUA VEREADOR JOÃO VITORINO DE ASSUNÇÃO, N. 300, LT 10, QD R ;47.615,53;91.388,01;47.90;Casa, 0.00 de área total, 53.20 de área privativa, 300.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444416173951
 8444420464965 ;PI ;ALTOS ;SÃO SEBASTIÃO ; RUA VIII, N. 540, QD G, LT 34, RESID PRIMAVERA III, RUA ;49.497,47;95.000,00;47.90;Casa, 0.00 de área total, 62.43 de área privativa, 250.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444420464965
 8444409066479 ;PI ;ALTOS ;CENTRO ;RUA 13 DE MAIO, N. 509, CS 509 ;31.369,17;60.000,00;47.72;Casa, 0.00 de área total, 69.98 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444409066479
 8444417906820 ;PI ;ALTOS ;BACURIZEIRO ; RUA DIADEMA, N. 1006, ;36.597,36;70.000,00;47.72;Casa, 0.00 de área total, 51.00 de área privativa, 248.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444417906820
 8444426509502 ;PI ;ALTOS ;CENTRO ;RUA PROJETADA 02, N. 66, CS 66 ;41.825,56;80.000,00;47.72;Casa, 0.00 de área total, 50.14 de área privativa, 280.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426509502
 8444406231657 ;PI ;ALTOS ;MARAVILHA ;RUA SANTA TERESINHA, N. 600, . ;48.594,84;92.633,48;47.55;Casa, 0.00 de área total, 70.00 de área privativa, 312.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444406231657
 8444421272393 ;PI ;ALTOS ;STA INES ;RUA CRISTO REI, N. 80, QD H ;46.164,15;88.000,00;47.55;Casa, 0.00 de área total, 58.94 de área privativa, 385.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444421272393
 8444425077641 ;PI ;ALTOS ;BAIRRO CIANA ;RUA PROJETADA 02, N. 176, . ;50.885,48;97.000,00;47.55;Casa, 0.00 de área total, 58.53 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425077641
 8444427092834 ;PI ;ALTOS ;TRANQUEIRA ;RUA PROJETADA, N. 41, . ;49.742,97;94.822,11;47.55;Apartamento, 0.00 de área total, 52.21 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444427092834
 8444427635161 ;PI ;ALTOS ;BAIXAO DOS PAIVA ;RUA 8, N. 71, QD.F LT.50 ;70.340,65;134.000,00;47.51;Casa, 0.00 de área total, 62.64 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444427635161
 8444408296381 ;PI ;ALTOS ;BACURIZEIRO ;RUA TRAVESSA CICERO PAIVA, N. 122, . ;37.906,97;72.000,00;47.36;Casa, 0.00 de área total, 48.00 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444408296381
 8444426463316 ;PI ;ALTOS ;TRANQUEIRA ; RUA PROJETADA II, N. 25, ;75.155,33;142.632,29;47.31;Casa, 0.00 de área total, 58.42 de área privativa, 203.27 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426463316
 8444422593860 ;PI ;ALTOS ;SÃO SEBASTIÃO ; RUA IX, N. 590, LT 40 QD H ;53.527,64;101.268,95;47.15;Casa, 0.00 de área total, 62.43 de área privativa, 250.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444422593860
 1444416024966 ;PI ;ALTOS ;BAIRRO SANTA LUZ ;RUA PROJETADA B, N. 503, QD D LT 07 ;63.439,59;120.000,00;47.14;Casa, 0.00 de área total, 67.00 de área privativa, 250.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444416024966
 8444403436800 ;PI ;ALTOS ;BETANIA ;RUA SANTO INÁCIO, N. 50, ;72.438,41;137.000,00;47.13;Casa, 0.00 de área total, 82.03 de área privativa, 240.00 de área do terreno,  3 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444403436800
 8444412766710 ;PI ;ALTOS ;BAIRRO TRANQUEIRA ; RUA SÃO PEDRO, N. 1132, ;65.749,83;124.000,00;46.98;Casa, 0.00 de área total, 64.96 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444412766710
 8444425337023 ;PI ;ALTOS ;CENTRO ; RUA 01, N. 45, LT 30 ;64.901,45;122.400,00;46.98;Casa, 0.00 de área total, 62.00 de área privativa, 200.00 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425337023
 8444426502184 ;PI ;ALTOS ;BAIXAO DOS DOS PAIVA ; RUA IV, N. 93, LT 08 - QD H ;60.977,67;115.000,00;46.98;Casa, 0.00 de área total, 66.50 de área privativa, 294.10 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426502184
 8444426701233 ;PI ;ALTOS ;BAIXAO DOS PAIVA ;RUA I, N. 33, . ;74.313,48;140.000,00;46.92;Casa, 0.00 de área total, 66.95 de área privativa, 316.75 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426701233
 8444425505589 ;PI ;ALTOS ;BAIXAO DOS DOS PAIVA ; RUA II, N. 351, Apto ., LT 30 ;58.420,26;110.000,00;46.90;Casa, 0.00 de área total, 56.43 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425505589
 8444426526202 ;PI ;ALTOS ;BAIRRO SAO SEBASTIAO ; RUA XVI, N. 184, K 01 ;58.420,26;110.000,00;46.90;Casa, 0.00 de área total, 56.43 de área privativa, 200.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426526202
 8444426644205 ;PI ;ALTOS ;CENTRO ;RUA VIII, N. 235, Apto ., . ;63.832,31;119.793,00;46.72;Casa, 0.00 de área total, 50.89 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426644205
 8444428269533 ;PI ;ALTOS ;TRANQUEIRA ; RUA II, N. 50, ;65.377,64;122.693,08;46.72;Casa, 0.00 de área total, 56.43 de área privativa, 190.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444428269533
 8444429777907 ;PI ;ALTOS ;TRANQUEIRA ;R PROJETADA V, N. 233, ;62.344,05;117.000,00;46.72;Casa, 0.00 de área total, 52.21 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444429777907
 8444416442421 ;PI ;ALTOS ;BOCA DE BARRO ; RUA PROJETADA B, N. 672, ;52.804,74;98.608,49;46.46;Casa, 0.00 de área total, 50.04 de área privativa, 160.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444416442421
 8444417216557 ;PI ;ALTOS ;TRANQUEIRA ; RUA PROJETADA, N. 81, ;46.588,41;87.000,00;46.46;Casa, 0.00 de área total, 54.15 de área privativa, 273.21 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444417216557
 8444419687140 ;PI ;ALTOS ;SÃO SEBASTIÃO ; RUA VII, N. 571, LT 16 - QD C ;46.282,20;86.428,20;46.46;Casa, 0.00 de área total, 52.00 de área privativa, 250.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444419687140
 8555534392698 ;PI ;ALTOS ;CIDADE RESIDENCE ; RUA XIV, N. 235, LT 15, QD G ;45.359,80;84.705,69;46.46;Casa, 0.00 de área total, 42.43 de área privativa, 250.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555534392698
 8444426371802 ;PI ;ALTOS ;S SEBASTIAO ; RUA XV, N. 237, LT 27, QD V ;67.147,70;125.315,86;46.42;Casa, 0.00 de área total, 66.78 de área privativa, 0.01 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426371802
 8444417174480 ;PI ;ALTOS ;SANTA LUZ ; RUA II, N. 216, LT 12 - QD E ;42.450,04;79.000,00;46.27;Casa, 0.00 de área total, 45.99 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444417174480
 8444408023270 ;PI ;ALTOS ;CENTRO ; RUA COLINAS, N. 1786, Apto 0, 00 ;48.477,27;90.039,89;46.17;Casa, 0.00 de área total, 45.11 de área privativa, 350.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444408023270
 8444428124438 ;PI ;ALTOS ;DNER ; RUA TRAVESSA NOSSA SENHORA DE FATIMA, N. 152, ;48.455,79;90.000,00;46.17;Casa, 0.00 de área total, 63.60 de área privativa, 195.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444428124438
 8444428260129 ;PI ;ALTOS ;TRANQUEIRA ;RUA I, N. 67, Apto 0, QD L ;52.309,61;97.157,94;46.17;Casa, 0.00 de área total, 56.43 de área privativa, 190.00 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444428260129
 8555534050223 ;PI ;ALTOS ;CENTRO ;RUA XIV, N. 285, LT 10 QD G ;50.775,75;94.309,01;46.17;Casa, 0.00 de área total, 40.26 de área privativa, 250.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555534050223
 8444423324935 ;PI ;ALTOS ;CENTRO ; CONSELHEIRO FERREIRA LIMA, N. 568, ;73.837,09;137.054,09;46.13;Casa, 0.00 de área total, 61.75 de área privativa, 147.25 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, Terraco.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423324935
 8444425598129 ;PI ;ALTOS ;CENTRO ; RUA ANTONIO RIBEIRO, N. 462, Apto ., ;68.959,25;128.000,00;46.13;Casa, 0.00 de área total, 62.83 de área privativa, 283.12 de área do terreno,  3 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425598129
 8444425660177 ;PI ;ALTOS ;STA INES ;R PROJETADA, N. 48, K1 ;68.420,50;127.000,00;46.13;Casa, 0.00 de área total, 58.42 de área privativa, 205.62 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425660177
 8444427423121 ;PI ;ALTOS ;TRANQUEIRA ; RUA II, N. 313, ;69.595,27;129.180,57;46.13;Casa, 0.00 de área total, 62.40 de área privativa, 160.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444427423121
 8444404553614 ;PI ;ALTOS ;TRANQUEIRA ;RUA PROJETADA, N. 56, . ;30.799,42;57.000,00;45.97;Casa, 0.00 de área total, 45.90 de área privativa, 160.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444404553614
 8555535637465 ;PI ;ALTOS ;J CIDADE RESIDENCE 3 ; RUA I, N. 211, LT 23 ;33.501,12;62.000,00;45.97;Casa, 0.00 de área total, 45.20 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555535637465
 8555536437214 ;PI ;ALTOS ;SANTA LUZ ;RUA I, N. 396, LT 09 QD C ;41.065,89;76.000,00;45.97;Casa, 0.00 de área total, 45.20 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555536437214
 8444421144913 ;PI ;ALTOS ;CENTRO ; RUA IX, N. 651, QD G LT 12 ;55.371,18;102.000,00;45.72;Casa, 0.00 de área total, 52.63 de área privativa, 250.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444421144913
 8444426609329 ;PI ;ALTOS ;BOCA DE BARRO ; RUA VII, N. 80, ;59.876,88;110.300,00;45.72;Casa, 0.00 de área total, 50.89 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426609329
 8444427105340 ;PI ;ALTOS ;BOCA DE BARRO ; RUA II, N. 51, 51, ;55.127,71;101.551,48;45.72;Casa, 0.00 de área total, 50.89 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444427105340
 8444424783593 ;PI ;ALTOS ;CENTRO ;RUA BOM SUCESSO, N. 2580, QD K-1 ;62.625,71;115.000,00;45.55;Casa, 0.00 de área total, 58.94 de área privativa, 227.50 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444424783593
 8444426137788 ;PI ;ALTOS ;CENTRO ; RUA III, N. 90, QD F ;64.531,71;118.500,00;45.55;Casa, 0.00 de área total, 56.43 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426137788
 8444433059371 ;PI ;ALTOS ;CIANA ; RUA GRAJAU, N. 627, ;63.177,83;116.013,85;45.55;Casa, 55.00 de área total, 55.00 de área privativa, 200.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444433059371
 8444406262510 ;PI ;ALTOS ;CENTRO ; RUA MONSENHOR LOPES, N. 693, ;78.992,99;145.000,00;45.53;Casa, 0.00 de área total, 66.50 de área privativa, 522.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444406262510
 8444428857796 ;PI ;ALTOS ;CENTRO ; RUA 07, N. 85, QD  D, LT 37 ;81.607,93;149.800,00;45.53;Casa, 0.00 de área total, 62.64 de área privativa, 200.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444428857796
 8444430624140 ;PI ;ALTOS ;BAIRRO CIANA ;RUA PROJETADA 2, N. 116, ;75.669,84;138.900,00;45.53;Casa, 0.00 de área total, 52.21 de área privativa, 214.90 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444430624140
 1444416757580 ;PI ;ALTOS ;Santo Antonio ; RUA 9, N. 130, ;78.763,58;143.356,24;45.06;Casa, 0.00 de área total, 58.94 de área privativa, 233.33 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444416757580
 8444413611745 ;PI ;ALTOS ;CENTRO ; RUA DO LIRIO, N. 301, CASA ;52.797,30;96.000,00;45.01;Casa, 0.00 de área total, 61.19 de área privativa, 300.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444413611745
