
 Lista de Imóveis da Caixa;;Data de geração:;08/01/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 8444418364045 ;MS ;CAMPO GRANDE ;VILA MORENINHA IV ;RUA MARIA CANDIDA DE REZENDE, N. 607, CS 02 PARTE LT 32 QD 15 ;102.518,87;173.000,00;40.75;Casa, 57.97 de área total, 57.97 de área privativa, 120.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444418364045
 8444420993542 ;MS ;CAMPO GRANDE ;SANTA MONICA ;RUA COLUSA, N. 112, CS 04 ;102.518,87;173.000,00;40.75;Casa, 56.23 de área total, 56.23 de área privativa, 93.75 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444420993542
 8787701593842 ;MS ;CAMPO GRANDE ;PIONEIROS ;AVENIDA SENADOR ANTONIO MENDES CANALE, N. 1299, Apto 305, 3º PAV, BL 12, LT 3C ;104.889,24;177.000,00;40.75;Apartamento, 55.06 de área total, 43.54 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787701593842
 8787702042831 ;MS ;CAMPO GRANDE ;BAIRRO SEMINARIO ;AVENIDA PREFEITO HERACLITO JOSE DINIZ DE, N. 815, Apto 103, BL 15 ;106.074,43;179.000,00;40.75;Apartamento, 55.78 de área total, 39.96 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702042831
 8787703298600 ;MS ;CAMPO GRANDE ;MORENINHA ; RUA VILLAS DE PALOMA, N. 52, Apto 414, BL 400 ;107.852,22;182.000,00;40.75;Apartamento, 74.45 de área total, 54.45 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703298600
 8787711531904 ;MS ;CAMPO GRANDE ;PIONEIROS ;AVENIDA SENADOR ANTONIO MENDES CANALE, N. 1429, Apto 406, BLOCO 26 ;102.518,87;173.000,00;40.75;Apartamento, 47.27 de área total, 39.35 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711531904
 8787717013190 ;MS ;CAMPO GRANDE ;MORADA DO SOSSEGO ;RUA SUNKO YONAMINE, N. 400, Apto 104, BLOCO 03 ;106.667,03;180.000,00;40.75;Apartamento, 46.04 de área total, 39.96 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787717013190
 10207813 ;MS ;CAMPO GRANDE ;CAMPO GRANDE ;RODOVIA BR-163 SAIDA 31 KM A DIR 2KM, N. 11, CHACARA SÃO SEBASTIÃO ;1.316.879,50;2.212.000,00;40.47;Outros, 0.00 de área total, 0.00 de área privativa, 21688.00 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10207813
 8444421157918 ;MS ;CAMPO GRANDE ;JARDIM SAO CONRADO ;AVENIDA GENERAL ALBERTO CARLOS MENDONCA LIMA, N. 2398, Apto 204,  BL 01 ;60.180,38;100.900,00;40.36;Apartamento, 48.14 de área total, 44.98 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444421157918
 1444414411636 ;MS ;CAMPO GRANDE ;PIONEIROS ;RUA EUCLIDES COSTA, N. 74, Apto 11, LT 7, QD 4 ;74.780,36;125.000,00;40.18;Apartamento, 46.50 de área total, 40.26 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444414411636
