
 Lista de Imóveis da Caixa;;Data de geração:;08/01/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 10220162 ;MA ;COLINAS ;GUANABARA ;AVENIDA LESTE OESTE, N. 00, QD 02, LT 14 ;13.863,46;22.880,00;39.41;Terreno, 0.00 de área total, 0.00 de área privativa, 250.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10220162
 10220163 ;MA ;COLINAS ;GUANABARA ;AVENIDA LESTE OESTE, N. 00, QD 03, LT 12 ;13.863,46;22.880,00;39.41;Terreno, 0.00 de área total, 0.00 de área privativa, 250.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10220163
 8444411579089 ;MA ;COROATA ;AMERICANO ;RUA DA PRAINHA, N. 189, . ;24.820,14;86.000,00;71.14;Casa, 0.00 de área total, 91.55 de área privativa, 120.75 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444411579089
 8555512518966 ;MA ;COROATA ;CENTRO ;RUA DO SOL, N. 795 ;52.205,16;115.230,16;54.70;Casa, 0.00 de área total, 144.69 de área privativa, 213.60 de área do terreno,  4 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555512518966
 8444402609051 ;MA ;COROATA ;AMERICANOS ; RUA GONÇALVES DIAS, N. 716, ;67.397,26;113.000,00;40.36;Casa, 103.80 de área total, 103.80 de área privativa, 149.50 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444402609051
 8444432337114 ;MA ;CURURUPU ;AREIA BRANCA ;RUA PAU BRASIL, N. 25, LT 25 ;79.621,59;150.000,00;46.92;Casa, 0.00 de área total, 60.00 de área privativa, 131.40 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444432337114
 8444420091484 ;MA ;CURURUPU ;AREIA BRANCA ; TRAVESSA CASTELO BRANCO, N. 07, LT 07 ;97.778,11;165.000,00;40.75;Casa, 70.00 de área total, 70.00 de área privativa, 192.44 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444420091484
 8444431292826 ;MA ;CURURUPU ;AREIA BRANCA ; RUA ÉBANO, N. SN, QD 15 LT 01 ;146.865,54;181.500,00;19.09;Casa, 65.45 de área total, 65.45 de área privativa, 180.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444431292826
 8444433039940 ;MA ;CURURUPU ;CENTRO ; RUA ÉBANO, N. SN, LT 06 QD 13 ;154.000,00;154.000,00;0.00;Terreno, 180.00 de área total, 0.00 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444433039940
 1444420056990 ;MA ;GRAJAU ;CENTRO ; RUA DA MADEIRA, N. 22, QD 61 LOTES 22 E 23 ;59.675,60;98.812,50;39.61;Terreno, 0.00 de área total, 0.00 de área privativa, 500.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444420056990
 1444403202550 ;MA ;GRAJAU ;EXTREMA ; RUA DA CANGALHA, N. 0, QD 07 LT 02 ;120.001,42;190.652,96;37.06;Casa, 101.87 de área total, 52.97 de área privativa, 250.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444403202550
 8444407351389 ;MA ;HUMBERTO DE CAMPOS ;CENTRO ; RUA IRINEU SANTOS, N. SN, ;89.739,50;147.000,00;38.96;Casa, 63.00 de área total, 63.00 de área privativa, 304.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407351389
 1444407328907 ;MA ;HUMBERTO DE CAMPOS ;CENTRO ; RUA CORONEL JOAQUIM RODRIGUES, N. 897, ;111.168,79;180.000,00;38.24;Casa, 79.40 de área total, 59.50 de área privativa, 590.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444407328907
 8444404449086 ;MA ;HUMBERTO DE CAMPOS ;CENTRO ;RUA DA CEMAR, N. 126, LT 01 ;99.000,00;99.000,00;0.00;Casa, 93.51 de área total, 93.51 de área privativa, 357.50 de área do terreno,  3 qto(s), WC, 3 sala(s), cozinha, Terraco.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444404449086
 1444406404286 ;MA ;ICATU ;MUTIRAO ;RUA DO CAMPO, N. 3, . ;49.930,15;169.000,00;70.46;Casa, 0.00 de área total, 112.34 de área privativa, 163.30 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444406404286
 8555514260486 ;MA ;ICATU ;CENTRO ;AVENIDA JOAQUIM ITAPARY, N. 106, . ;68.384,03;128.000,00;46.58;Casa, 0.00 de área total, 114.86 de área privativa, 135.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555514260486
